20070104        0.000000             nan        0.000000        0.000000       -0.000000
20070105        0.000000             nan        0.000000        0.000000       -0.000000
20070108        0.000000             nan        0.000000        0.000000       -0.000000
20070109        0.000000             nan        0.000000        0.000000       -0.000000
20070110        0.000000             nan        0.000000        0.000000       -0.000000
20070111        0.000000             nan        0.000000        0.000000       -0.000000
20070112        0.000000             nan        0.000000        0.000000       -0.000000
20070115        0.000000             nan        0.000000        0.000000       -0.000000
20070116        0.000000             nan        0.000000        0.000000       -0.000000
20070117        0.000000             nan        0.000000        0.000000       -0.000000
20070118        0.000000             nan        0.000000        0.000000       -0.000000
20070119        0.000000             nan        0.000000        0.000000       -0.000000
20070122        0.000000             nan        0.000000        0.000000       -0.000000
20070123        0.000000             nan        0.000000        0.000000       -0.000000
20070124        0.000000             nan        0.000000        0.000000       -0.000000
20070125        0.000000             nan        0.000000        0.000000       -0.000000
20070126        0.000000             nan        0.000000        0.000000       -0.000000
20070129        0.000000             nan        0.000000        0.000000       -0.000000
20070130        0.000000             nan        0.000000        0.000000       -0.000000
20070131        0.000000             nan        0.000000        0.000000       -0.000000
20070201        0.000000             nan        0.000000        0.000000       -0.000000
20070202        0.000000             nan        0.000000        0.000000       -0.000000
20070205        0.000000             nan        0.000000        0.000000       -0.000000
20070206        0.000000             nan        0.000000        0.000000       -0.000000
20070207        0.000000             nan        0.000000        0.000000       -0.000000
20070208        0.000000             nan        0.000000        0.000000       -0.000000
20070209        0.000000             nan        0.000000        0.000000       -0.000000
20070212        0.000000             nan        0.000000        0.000000       -0.000000
20070213        0.000000             nan        0.000000        0.000000       -0.000000
20070214        0.000000             nan        0.000000        0.000000       -0.000000
20070215        0.000000             nan        0.000000        0.000000       -0.000000
20070216        0.000000             nan        0.000000        0.000000       -0.000000
20070226        0.000000             nan        0.000000        0.000000       -0.000000
20070227        0.000000             nan        0.000000        0.000000       -0.000000
20070228        0.000000             nan        0.000000        0.000000       -0.000000
20070301        0.000000             nan        0.000000        0.000000       -0.000000
20070302        0.000000             nan        0.000000        0.000000       -0.000000
20070305        0.000000             nan        0.000000        0.000000       -0.000000
20070306        0.000000             nan        0.000000        0.000000       -0.000000
20070307        0.000000             nan        0.000000        0.000000       -0.000000
20070308        0.000000             nan        0.000000        0.000000       -0.000000
20070309        0.000000             nan        0.000000        0.000000       -0.000000
20070312        0.000000             nan        0.000000        0.000000       -0.000000
20070313        0.000000             nan        0.000000        0.000000       -0.000000
20070314        0.000000             nan        0.000000        0.000000       -0.000000
20070315        0.000000             nan        0.000000        0.000000       -0.000000
20070316        0.000000             nan        0.000000        0.000000       -0.000000
20070319        0.000000             nan        0.000000        0.000000       -0.000000
20070320        0.000000             nan        0.000000        0.000000       -0.000000
20070321        0.000000             nan        0.000000        0.000000       -0.000000
20070322        0.000000             nan        0.000000        0.000000       -0.000000
20070323        0.000000             nan        0.000000        0.000000       -0.000000
20070326        0.000000             nan        0.000000        0.000000       -0.000000
20070327        0.000000             nan        0.000000        0.000000       -0.000000
20070328        0.000000             nan        0.000000        0.000000       -0.000000
20070329        0.000000             nan        0.000000        0.000000       -0.000000
20070330        0.000000             nan        0.000000        0.000000       -0.000000
